tipo_aviso,tipo_orden,area,planta,fecha,costo_total,trabajo_real
corrective,CO4,AR-30,PL-6,2017-02-06,6684306.220000001,18.9
corrective,CO4,AR-30,PL-6,2017-02-13,7344438.99,17.7
corrective,CO4,AR-30,PL-6,2017-02-20,3295653.5,23.5
corrective,CO4,AR-30,PL-6,2017-02-27,10240025.040000001,82.8
corrective,CO4,AR-30,PL-6,2017-03-06,126470.0,0.05
corrective,CO4,AR-30,PL-6,2017-03-13,1801054.25,9.0
corrective,CO4,AR-30,PL-6,2017-03-20,6325648.87,22.299999999999997
corrective,CO4,AR-30,PL-6,2017-03-27,8897620.51,121.5
corrective,CO4,AR-30,PL-6,2017-04-03,238019.02,22.7
corrective,CO4,AR-30,PL-6,2017-04-10,756537.07,42.5
corrective,CO4,AR-30,PL-6,2017-04-17,300106.79,9.5
corrective,CO4,AR-30,PL-6,2017-05-01,93842.54,13.0
corrective,CO4,AR-30,PL-6,2017-05-15,6716263.76,28.2
corrective,CO4,AR-30,PL-6,2017-05-29,35250020.160000004,88.2
corrective,CO4,AR-30,PL-6,2017-06-05,2108994.47,31.0
corrective,CO4,AR-30,PL-6,2017-06-12,9372477.67,66.8
corrective,CO4,AR-30,PL-6,2017-06-26,1487410.75,4.5
corrective,CO4,AR-30,PL-6,2017-07-03,264097.54,1.5
corrective,CO4,AR-30,PL-6,2017-07-10,4010616.48,17.5
corrective,CO4,AR-30,PL-6,2017-07-17,3176580.03,20.9
corrective,CO4,AR-30,PL-6,2017-07-31,1207600.0,6.3
corrective,CO4,AR-30,PL-6,2017-08-07,879618.28,8.5
corrective,CO4,AR-30,PL-6,2017-08-14,1440698.79,22.599999999999998
corrective,CO4,AR-30,PL-6,2017-08-28,269068.0,24.199999999999996
corrective,CO4,AR-30,PL-6,2017-09-04,16626900.03,23.4
corrective,CO4,AR-30,PL-6,2017-09-11,2016081.07,6.0
corrective,CO4,AR-30,PL-6,2017-09-18,13494494.870000001,42.30000000000001
corrective,CO4,AR-30,PL-6,2017-09-25,14863689.58,36.4
corrective,CO4,AR-30,PL-6,2017-10-02,2266406.67,18.5
corrective,CO4,AR-30,PL-6,2017-10-09,576312.31,7.05
corrective,CO4,AR-30,PL-6,2017-10-16,12145197.07,24.4
corrective,CO4,AR-30,PL-6,2017-10-23,3648775.47,18.5
corrective,CO4,AR-30,PL-6,2017-10-30,7048766.3,22.05
corrective,CO4,AR-30,PL-6,2017-11-06,1170929.5999999999,5.0
corrective,CO4,AR-30,PL-6,2017-11-13,4030705.92,20.5
corrective,CO4,AR-30,PL-6,2017-11-20,2306533.1700000004,13.0
corrective,CO4,AR-30,PL-6,2017-12-04,20303191.650000002,85.80999999999999
corrective,CO4,AR-30,PL-6,2017-12-11,1677816.82,53.2
corrective,CO4,AR-30,PL-6,2017-12-18,1600578.67,19.0
corrective,CO4,AR-30,PL-6,2017-12-25,9854826.45,41.2
corrective,CO4,AR-30,PL-6,2018-01-01,9744096.79,77.7
corrective,CO4,AR-30,PL-6,2018-01-08,902442.86,42.3
corrective,CO4,AR-30,PL-6,2018-01-15,4275257.079999999,29.7
corrective,CO4,AR-30,PL-6,2018-01-22,9326926.0,4.0
corrective,CO4,AR-30,PL-6,2018-01-29,17535350.169999998,36.2
corrective,CO4,AR-30,PL-6,2018-02-05,4802690.600000001,10.2
corrective,CO4,AR-30,PL-6,2018-02-12,11173611.689999998,37.39999999999999
corrective,CO4,AR-30,PL-6,2018-02-19,3504093.45,17.5
corrective,CO4,AR-30,PL-6,2018-02-26,2398344.52,27.2
corrective,CO4,AR-30,PL-6,2018-03-05,3774506.6799999997,46.99999999999999
corrective,CO4,AR-30,PL-6,2018-03-12,1653750.0,5.08
corrective,CO4,AR-30,PL-6,2018-03-19,2535570.8099999996,18.0
corrective,CO4,AR-30,PL-6,2018-03-26,331394.85,9.0
corrective,CO4,AR-30,PL-6,2018-04-02,122929.8,20.2
corrective,CO4,AR-30,PL-6,2018-04-09,25166.57,14.5
corrective,CO4,AR-30,PL-6,2018-04-16,2815798.31,7.000000000000001
corrective,CO4,AR-30,PL-6,2018-04-23,9406106.61,27.3
corrective,CO4,AR-30,PL-6,2018-04-30,1693855.9,23.2
corrective,CO4,AR-30,PL-6,2018-05-07,5309115.49,27.5
corrective,CO4,AR-30,PL-6,2018-05-14,5127565.63,6.5
corrective,CO4,AR-30,PL-6,2018-05-21,195535.37,13.899999999999999
corrective,CO4,AR-30,PL-6,2018-05-28,1359555.98,23.0
corrective,CO4,AR-30,PL-6,2018-06-04,14051718.92,27.55
corrective,CO4,AR-30,PL-6,2018-06-18,49703.0,37.0
corrective,CO4,AR-30,PL-6,2018-06-25,1560830.9,22.7
corrective,CO4,AR-30,PL-6,2018-07-02,4972101.4399999995,98.88
corrective,CO4,AR-30,PL-6,2018-07-23,6267729.22,7.5
corrective,CO4,AR-30,PL-6,2018-07-30,261876.99,20.7
corrective,CO4,AR-30,PL-6,2018-08-06,1783319.65,30.049999999999997
corrective,CO4,AR-30,PL-6,2018-08-13,1108396.65,23.7
corrective,CO4,AR-30,PL-6,2018-08-20,241934.0,20.4
corrective,CO4,AR-30,PL-6,2018-08-27,844771.05,4.4
corrective,CO4,AR-30,PL-6,2018-09-03,2496417.24,14.399999999999999
corrective,CO4,AR-30,PL-6,2018-09-10,9789432.43,9.399999999999999
corrective,CO4,AR-30,PL-6,2018-09-24,1082568.62,8.6
corrective,CO4,AR-30,PL-6,2018-10-01,89681608.89000002,97.80000000000003
corrective,CO4,AR-30,PL-6,2018-10-08,900000.0,0.5
corrective,CO4,AR-30,PL-6,2018-10-22,7013688.48,58.5
corrective,CO4,AR-30,PL-6,2018-10-29,230000.0,3.0
corrective,CO4,AR-30,PL-6,2018-11-05,21024266.52,120.19999999999999
corrective,CO4,AR-30,PL-6,2018-11-12,118405584.24000001,65.4
corrective,CO4,AR-30,PL-6,2018-11-19,3227872.2199999997,15.5
corrective,CO4,AR-30,PL-6,2018-11-26,27464133.07,157.6
corrective,CO4,AR-30,PL-6,2018-12-03,63068.08,37.5
corrective,CO4,AR-30,PL-6,2018-12-10,4580000.0,12.2
corrective,CO4,AR-30,PL-6,2018-12-17,6777589.76,32.900000000000006
corrective,CO4,AR-33,PL-1,2017-01-09,218100.0,13.0
corrective,CO4,AR-33,PL-1,2017-01-16,9628026.43,43.5
corrective,CO4,AR-33,PL-1,2017-01-30,2265200.0,12.0
corrective,CO4,AR-33,PL-1,2017-02-06,18579.0,1.0
corrective,CO4,AR-33,PL-1,2017-02-13,2369632.0,1.0
corrective,CO4,AR-33,PL-1,2017-02-20,7982500.0,23.5
corrective,CO4,AR-33,PL-1,2017-03-13,49600.0,1.5
corrective,CO4,AR-33,PL-1,2017-05-08,3378242.0,31.5
corrective,CO4,AR-33,PL-1,2017-06-19,4189211.5,17.0
corrective,CO4,AR-33,PL-1,2017-08-14,2386360.0,2.0
corrective,CO4,AR-33,PL-1,2017-08-28,701137.14,22.5
corrective,CO4,AR-33,PL-1,2017-09-04,23921958.66,115.8
corrective,CO4,AR-33,PL-1,2017-10-16,2310068.83,27.5
corrective,CO4,AR-33,PL-1,2017-12-25,16854643.85,54.0
corrective,CO4,AR-33,PL-1,2018-01-08,1401000.0,12.0
corrective,CO4,AR-33,PL-1,2018-01-29,348000.0,24.0
corrective,CO4,AR-33,PL-1,2018-02-19,61459.0,71.5
corrective,CO4,AR-33,PL-1,2018-03-05,1358919.8900000001,108.5
corrective,CO4,AR-33,PL-1,2018-03-19,4350000.0,43.5
corrective,CO4,AR-33,PL-1,2018-03-26,105459.94,38.5
corrective,CO4,AR-33,PL-1,2018-04-02,246569.1,362.0
corrective,CO4,AR-33,PL-1,2018-04-23,1563124.6400000001,103.5
corrective,CO4,AR-33,PL-1,2018-05-07,18771089.63,87.1
corrective,CO4,AR-33,PL-1,2018-06-04,5609868.0,80.0
corrective,CO4,AR-33,PL-1,2018-07-02,4300986.56,53.0
corrective,CO4,AR-33,PL-1,2018-08-06,3342254.56,211.5
corrective,CO4,AR-33,PL-1,2018-09-03,16377061.77,162.0
corrective,CO4,AR-33,PL-1,2018-10-01,1278665.77,41.3
corrective,CO4,AR-33,PL-1,2018-11-05,626884.74,81.0
corrective,CO4,AR-33,PL-1,2018-12-03,14059316.13,245.5
corrective,CO4,AR-33,PL-2,2017-04-10,1142970.54,12.0
corrective,CO4,AR-33,PL-2,2017-11-27,55997.15,10.0
corrective,CO4,AR-33,PL-2,2018-09-03,7655010.08,2.0
corrective,CO4,AR-33,PL-3,2017-06-05,4211854.0,2.0
corrective,CO4,AR-33,PL-3,2018-01-29,901477.02,14.5
corrective,CO4,AR-33,PL-3,2018-03-05,4756800.0,3.8
corrective,CO4,AR-33,PL-3,2018-06-04,3504303.0,6.5
corrective,CO4,AR-33,PL-3,2018-07-23,583792.0,6.0
corrective,CO4,AR-33,PL-3,2018-08-27,17237600.0,18.0
corrective,CO4,AR-33,PL-3,2018-11-05,663179.04,6.8
corrective,CO4,AR-33,PL-4,2017-11-27,75170.0,3.5
corrective,CO4,AR-33,PL-4,2018-06-11,2709965.9400000004,92.0
corrective,CO4,AR-33,PL-4,2018-08-06,9396425.0,70.0
corrective,CO4,AR-33,PL-4,2018-08-27,2192636.2,48.5
corrective,CO4,AR-33,PL-4,2018-10-01,784300.0,26.0
corrective,CO4,AR-33,PL-4,2018-10-29,1593200.0,2.0
corrective,CO4,AR-33,PL-4,2018-12-17,1354570.12,65.5
corrective,CO4,AR-33,PL-5,2017-01-16,3308001.1699999995,27.5
corrective,CO4,AR-33,PL-5,2017-02-27,2483326.83,60.0
corrective,CO4,AR-33,PL-5,2017-03-06,16862161.61,18.5
corrective,CO4,AR-33,PL-5,2017-03-20,791140.36,40.0
corrective,CO4,AR-33,PL-5,2017-03-27,62995835.85,82.5
corrective,CO4,AR-33,PL-5,2017-04-03,3748765.65,18.0
corrective,CO4,AR-33,PL-5,2017-05-08,3291341.01,18.0
corrective,CO4,AR-33,PL-5,2017-05-15,4252649.470000001,10.0
corrective,CO4,AR-33,PL-5,2017-06-26,2740000.0,74.0
corrective,CO4,AR-33,PL-5,2017-07-10,7007500.0,83.0
corrective,CO4,AR-33,PL-5,2017-07-31,14816294.91,69.0
corrective,CO4,AR-33,PL-5,2017-08-21,480915.24,127.35
corrective,CO4,AR-33,PL-5,2017-11-06,7355000.0,20.0
corrective,CO4,AR-33,PL-5,2017-11-27,1529770.08,2.0
corrective,CO4,AR-33,PL-5,2017-12-04,5478.0,12.5
corrective,CO4,AR-33,PL-5,2017-12-25,2258913.5,14.5
corrective,CO4,AR-33,PL-5,2018-01-01,20015846.62,36.5
corrective,CO4,AR-33,PL-5,2018-01-08,16983927.9,20.5
corrective,CO4,AR-33,PL-5,2018-02-05,2350879.94,112.30000000000001
corrective,CO4,AR-33,PL-5,2018-05-14,40101412.17,27.099999999999998
corrective,CO4,AR-33,PL-5,2018-05-21,933266.39,61.400000000000006
corrective,CO4,AR-33,PL-5,2018-08-20,3597905.48,30.5
corrective,CO4,AR-33,PL-5,2018-09-10,4118080.67,5.0
corrective,CO4,AR-33,PL-5,2018-10-01,3999322.32,15.5
corrective,CO4,AR-33,PL-5,2018-10-08,5875156.85,103.75
corrective,CO4,AR-33,PL-5,2018-11-19,11332303.26,42.5
corrective,CO4,AR-33,PL-5,2018-12-24,1913790.45,85.6
corrective,CO4,AR-33,PL-6,2017-01-23,2870785.0,16.0
corrective,CO4,AR-33,PL-6,2017-01-30,167600.0,11.5
corrective,CO4,AR-33,PL-6,2017-02-13,227200.0,8.3
corrective,CO4,AR-33,PL-6,2017-03-13,6964449.76,33.0
corrective,CO4,AR-33,PL-6,2017-03-27,247800.0,2.5
corrective,CO4,AR-33,PL-6,2017-05-22,10875.0,0.8
corrective,CO4,AR-33,PL-6,2017-07-03,8153913.0,2.0
corrective,CO4,AR-33,PL-6,2017-09-18,1892359.66,2.0
corrective,CO4,AR-33,PL-6,2018-01-01,3504105.0,2.0
corrective,CO4,AR-33,PL-6,2018-01-22,3504105.0,2.2
corrective,CO4,AR-33,PL-6,2018-04-30,289380.0,7.5
corrective,CO4,AR-33,PL-6,2018-05-07,7008210.0,10.2
corrective,CO4,AR-33,PL-6,2018-05-14,3854105.0,22.8
corrective,CO4,AR-33,PL-6,2018-06-11,3504105.0,6.0
corrective,CO4,AR-33,PL-6,2018-10-01,3793485.0,35.849999999999994
corrective,CO4,AR-33,PL-6,2018-10-08,7008210.0,49.099999999999994
corrective,CO4,AR-33,PL-6,2018-11-26,486000.0,14.0
corrective,CO4,AR-33,PL-6,2018-12-03,3504105.0,44.3
corrective,CO4,AR-33,PL-6,2018-12-17,8856065.1,32.5
corrective,CO4,AR-35,PL-5,2017-01-16,117800.0,1.0
corrective,CO4,AR-35,PL-5,2018-08-27,77964192.08,4.0
corrective,CO4,AR-36,PL-1,2017-01-09,4189900.0,22.0
corrective,CO4,AR-36,PL-1,2017-02-27,3679241.4299999997,24.0
corrective,CO4,AR-36,PL-1,2017-03-27,29820854.86,80.0
corrective,CO4,AR-36,PL-1,2017-04-10,6261635.9,21.5
corrective,CO4,AR-36,PL-1,2017-05-22,6209754.84,17.0
corrective,CO4,AR-36,PL-1,2017-06-05,8323953.68,36.0
corrective,CO4,AR-36,PL-1,2017-06-19,219619.1,6.0
corrective,CO4,AR-36,PL-1,2017-06-26,346636.36,6.0
corrective,CO4,AR-36,PL-1,2017-07-10,202500.0,55.0
corrective,CO4,AR-36,PL-1,2017-08-07,76362.4,64.5
corrective,CO4,AR-36,PL-1,2017-08-21,3383500.0,143.0
corrective,CO4,AR-36,PL-1,2017-08-28,8331740.0,7.0
corrective,CO4,AR-36,PL-1,2017-12-18,11700580.870000001,93.0
corrective,CO4,AR-36,PL-1,2017-12-25,303485.72,0.5
corrective,CO4,AR-36,PL-1,2018-01-15,1979751.41,10.0
corrective,CO4,AR-36,PL-1,2018-02-26,1480000.0,7.5
corrective,CO4,AR-36,PL-1,2018-03-05,346636.36,12.5
corrective,CO4,AR-36,PL-1,2018-04-09,58800.0,7.5
corrective,CO4,AR-36,PL-1,2018-04-16,985051.36,72.5
corrective,CO4,AR-36,PL-1,2018-05-07,3200000.0,7.5
corrective,CO4,AR-36,PL-1,2018-05-14,1045166.67,9.0
corrective,CO4,AR-36,PL-1,2018-05-21,409737.0,7.0
corrective,CO4,AR-36,PL-1,2018-06-18,3800000.0,50.0
corrective,CO4,AR-36,PL-1,2018-07-02,1590000.0,28.5
corrective,CO4,AR-36,PL-1,2018-07-16,605400.0,16.5
corrective,CO4,AR-36,PL-1,2018-07-23,280435.0,1.5
corrective,CO4,AR-36,PL-1,2018-08-13,16951021.439999998,22.5
corrective,CO4,AR-36,PL-1,2018-08-20,390000.0,14.0
corrective,CO4,AR-36,PL-1,2018-08-27,1584800.29,5.0
corrective,CO4,AR-36,PL-1,2018-09-03,868200.0,16.5
corrective,CO4,AR-36,PL-1,2018-09-10,3922473.22,3.0
corrective,CO4,AR-36,PL-1,2018-12-03,658798.0499999999,70.1
corrective,CO4,AR-36,PL-2,2017-07-17,20595924.37,12.5
corrective,CO4,AR-36,PL-2,2017-08-07,171803.4,2.2
corrective,CO4,AR-36,PL-2,2018-04-30,508057.98,7.0
corrective,CO4,AR-36,PL-2,2018-06-04,1003982.18,8.5
corrective,CO4,AR-36,PL-2,2018-07-09,1032045.95,13.0
corrective,CO4,AR-36,PL-2,2018-07-23,3157.0,13.0
corrective,CO4,AR-36,PL-2,2018-08-06,18548.0,10.0
corrective,CO4,AR-36,PL-3,2017-01-16,934871.2,6.5
corrective,CO4,AR-36,PL-3,2017-04-17,4904000.0,4.0
corrective,CO4,AR-36,PL-3,2017-09-04,4070901.25,2.0
corrective,CO4,AR-36,PL-3,2017-10-02,1027177.37,19.5
corrective,CO4,AR-36,PL-3,2017-10-23,5630575.65,5.6
corrective,CO4,AR-36,PL-3,2017-11-13,267232.07,1.0
corrective,CO4,AR-36,PL-3,2018-01-15,189000.0,2.3
corrective,CO4,AR-36,PL-3,2018-04-30,2796659.52,10.3
corrective,CO4,AR-36,PL-3,2018-07-23,556270.0,90.5
corrective,CO4,AR-36,PL-3,2018-12-03,1420747.2000000002,22.5
corrective,CO4,AR-36,PL-3,2018-12-31,188670.0,37.8
corrective,CO4,AR-36,PL-4,2017-01-16,44499.9,26.0
corrective,CO4,AR-36,PL-4,2017-02-06,58891.95,2.0
corrective,CO4,AR-36,PL-4,2017-02-20,980000.0,38.0
corrective,CO4,AR-36,PL-4,2017-03-06,714000.0,15.5
corrective,CO4,AR-36,PL-4,2017-03-13,2211452.5300000003,39.0
corrective,CO4,AR-36,PL-4,2017-04-03,986816.25,21.5
corrective,CO4,AR-36,PL-4,2017-04-10,343666.4,22.5
corrective,CO4,AR-36,PL-4,2017-05-01,342783.91000000003,18.5
corrective,CO4,AR-36,PL-4,2017-05-22,1375880.04,5.0
corrective,CO4,AR-36,PL-4,2017-06-05,3352825.4200000004,69.5
corrective,CO4,AR-36,PL-4,2017-06-12,236562.0,18.0
corrective,CO4,AR-36,PL-4,2017-06-19,1190274.3,17.0
corrective,CO4,AR-36,PL-4,2017-07-10,866816.24,40.0
corrective,CO4,AR-36,PL-4,2017-07-17,1672000.0,141.5
corrective,CO4,AR-36,PL-4,2017-08-07,23434.25,21.0
corrective,CO4,AR-36,PL-4,2017-09-04,3459068.0,15.0
corrective,CO4,AR-36,PL-4,2017-09-25,11369580.99,35.5
corrective,CO4,AR-36,PL-4,2017-10-23,32000.0,21.0
corrective,CO4,AR-36,PL-4,2017-10-30,2466900.0,19.833
corrective,CO4,AR-36,PL-4,2017-11-27,997200.0,42.0
corrective,CO4,AR-36,PL-4,2017-12-11,188760.0,11.0
corrective,CO4,AR-36,PL-4,2017-12-18,353000.0,37.75
corrective,CO4,AR-36,PL-4,2018-01-08,1055994.0,9.0
corrective,CO4,AR-36,PL-4,2018-02-05,288660.12,37.0
corrective,CO4,AR-36,PL-4,2018-02-19,89000.0,6.0
corrective,CO4,AR-36,PL-4,2018-02-26,2985626.0,50.25
corrective,CO4,AR-36,PL-4,2018-03-19,533009.05,7.0
corrective,CO4,AR-36,PL-4,2018-03-26,509420.44,25.333
corrective,CO4,AR-36,PL-4,2018-04-09,649306.35,59.5
corrective,CO4,AR-36,PL-4,2018-04-16,313750.42,22.0
corrective,CO4,AR-36,PL-4,2018-04-23,3034362.45,30.0
corrective,CO4,AR-36,PL-4,2018-05-14,1000000.0,15.017
corrective,CO4,AR-36,PL-4,2018-05-21,1174577.0,44.0
corrective,CO4,AR-36,PL-4,2018-06-11,7681000.0,137.0
corrective,CO4,AR-36,PL-4,2018-07-02,526987.67,11.0
corrective,CO4,AR-36,PL-4,2018-07-23,990000.0,94.0
corrective,CO4,AR-36,PL-4,2018-09-10,2372000.0,8.0
corrective,CO4,AR-36,PL-4,2018-09-24,746934.84,28.5
corrective,CO4,AR-36,PL-4,2018-11-26,102993.0,41.0
corrective,CO4,AR-36,PL-4,2018-12-17,8457233.0,19.0
corrective,CO4,AR-36,PL-4,2018-12-24,4286593.28,83.0
corrective,CO4,AR-36,PL-5,2017-01-02,27838010.82,2.0
corrective,CO4,AR-36,PL-5,2017-01-16,965737.0,36.0
corrective,CO4,AR-36,PL-5,2017-01-30,162031.01,46.5
corrective,CO4,AR-36,PL-5,2017-03-06,6000000.3,5.0
corrective,CO4,AR-36,PL-5,2017-05-08,33029.76,14.0
corrective,CO4,AR-36,PL-5,2017-06-19,84107.84,67.5
corrective,CO4,AR-36,PL-5,2017-06-26,421674.75,28.0
corrective,CO4,AR-36,PL-5,2017-07-17,205343.87,19.5
corrective,CO4,AR-36,PL-5,2017-07-31,990053.2899999999,33.0
corrective,CO4,AR-36,PL-5,2017-08-28,4490893.17,51.0
corrective,CO4,AR-36,PL-5,2017-10-16,1187404.23,17.5
corrective,CO4,AR-36,PL-5,2017-12-25,7565459.03,39.5
corrective,CO4,AR-36,PL-5,2018-01-22,26577907.1,6.0
corrective,CO4,AR-36,PL-5,2018-02-19,7583744.76,152.0
corrective,CO4,AR-36,PL-5,2018-02-26,1300792.32,83.0
corrective,CO4,AR-36,PL-5,2018-03-19,1154000.0,49.5
corrective,CO4,AR-36,PL-5,2018-03-26,3289184.19,153.4
corrective,CO4,AR-36,PL-5,2018-04-16,2039400.0,28.0
corrective,CO4,AR-36,PL-5,2018-06-11,2487070.07,62.0
corrective,CO4,AR-36,PL-5,2018-06-18,754910.56,39.0
corrective,CO4,AR-36,PL-5,2018-07-23,308250.0,45.05
corrective,CO4,AR-36,PL-5,2018-08-06,135954.95,28.5
corrective,CO4,AR-36,PL-5,2018-08-13,355950.15,45.0
corrective,CO4,AR-36,PL-5,2018-08-27,4892214.29,8.5
corrective,CO4,AR-36,PL-5,2018-09-03,143811.39,8.000000000000002
corrective,CO4,AR-36,PL-5,2018-09-10,454093.74,51.7
corrective,CO4,AR-36,PL-5,2018-09-24,1089373.96,115.4
corrective,CO4,AR-36,PL-5,2018-10-01,2348890.51,43.0
corrective,CO4,AR-36,PL-5,2018-10-22,271909.91,14.5
corrective,CO4,AR-36,PL-5,2018-12-03,886773.59,96.7
corrective,CO4,AR-36,PL-5,2018-12-10,7883709.81,66.0
corrective,CO4,AR-36,PL-5,2018-12-24,134476.66,41.0
corrective,CO4,AR-36,PL-6,2017-02-06,823836.59,6.0
corrective,CO4,AR-36,PL-6,2017-02-20,1916240.5,11.0
corrective,CO4,AR-36,PL-6,2017-03-06,1099024.8,4.5
corrective,CO4,AR-36,PL-6,2017-04-03,4188029.5,15.5
corrective,CO4,AR-36,PL-6,2017-04-10,4525186.69,7.5
corrective,CO4,AR-36,PL-6,2017-05-15,383183.91,5.0
corrective,CO4,AR-36,PL-6,2017-05-29,36244.0,1.0
corrective,CO4,AR-36,PL-6,2017-07-31,334785.43,2.5
corrective,CO4,AR-36,PL-6,2017-09-11,5681533.640000001,34.5
corrective,CO4,AR-36,PL-6,2017-09-18,869325.27,3.0
corrective,CO4,AR-36,PL-6,2017-10-16,1463679.36,3.0
corrective,CO4,AR-36,PL-6,2017-11-13,3207874.34,17.0
corrective,CO4,AR-36,PL-6,2018-03-05,771024.07,12.5
corrective,CO4,AR-36,PL-6,2018-04-16,2291218.02,34.5
corrective,CO4,AR-36,PL-6,2018-05-07,1733164.42,19.0
corrective,CO4,AR-36,PL-6,2018-07-30,1778829.58,16.5
corrective,CO4,AR-36,PL-6,2018-08-27,17862.01,8.5
corrective,CO4,AR-36,PL-6,2018-09-10,1599377.56,5.0
corrective,CO4,AR-36,PL-6,2018-10-22,21449.0,12.0
corrective,CO4,AR-36,PL-6,2018-11-26,1438577.09,31.7
corrective,CO4,AR-36,PL-6,2018-12-10,421260.24000000005,9.0
corrective,CO4,AR-37,PL-4,2017-01-09,382000.0,10.0
corrective,CO4,AR-37,PL-4,2017-04-10,850000.0,1.0
corrective,CO4,AR-37,PL-4,2017-05-01,1042349.8,29.0
corrective,CO4,AR-37,PL-4,2017-07-31,75000.0,9.0
corrective,CO4,AR-37,PL-4,2017-09-18,754975.0,8.0
corrective,CO4,AR-37,PL-4,2017-10-16,1453400.0,0.5
corrective,CO4,AR-37,PL-4,2017-10-23,21307735.53,31.0
corrective,CO4,AR-37,PL-4,2018-01-15,22475.19,12.0
corrective,CO4,AR-37,PL-4,2018-03-26,7937475.0,5.0
corrective,CO4,AR-38,PL-1,2017-01-23,74459.62,19.0
corrective,CO4,AR-38,PL-1,2018-09-03,300939.31,76.5
corrective,CO4,AR-39,PL-1,2017-01-09,410000.0,8.0
corrective,CO4,AR-39,PL-1,2017-01-16,2874840.34,11.0
corrective,CO4,AR-39,PL-1,2017-01-23,275287.5,4.0
corrective,CO4,AR-39,PL-1,2017-01-30,15112971.58,180.0
corrective,CO4,AR-39,PL-1,2017-02-06,1270450.0,6.5
corrective,CO4,AR-39,PL-1,2017-02-13,339636.14,8.0
corrective,CO4,AR-39,PL-1,2017-02-20,117240.51,2.0
corrective,CO4,AR-39,PL-1,2017-03-13,127898.0,12.0
corrective,CO4,AR-39,PL-1,2017-05-15,319575.0,6.0
corrective,CO4,AR-39,PL-1,2017-07-10,866000.0,7.5
corrective,CO4,AR-39,PL-1,2017-07-24,3745529.31,2.0
corrective,CO4,AR-39,PL-1,2017-12-25,198022.07,23.5
corrective,CO4,AR-39,PL-1,2018-01-29,19871.94,6.0
corrective,CO4,AR-39,PL-1,2018-03-05,789723.0,73.5
corrective,CO4,AR-39,PL-1,2018-03-19,304933.2,70.0
corrective,CO4,AR-39,PL-1,2018-04-23,6301625.21,30.5
corrective,CO4,AR-39,PL-1,2018-05-07,1836907.0,49.0
corrective,CO4,AR-39,PL-1,2018-05-14,550700.0,7.5
corrective,CO4,AR-39,PL-1,2018-06-04,1283248.36,39.5
corrective,CO4,AR-39,PL-1,2018-07-02,1804750.0,9.5
corrective,CO4,AR-39,PL-1,2018-09-03,20103136.59,11.0
corrective,CO4,AR-39,PL-1,2018-10-01,1040228.3800000001,28.0
corrective,CO4,AR-39,PL-1,2018-11-05,5452471.87,233.0
corrective,CO4,AR-39,PL-1,2018-12-03,14693695.0,38.0
corrective,CO4,AR-39,PL-2,2017-02-27,3000479.83,1.0
corrective,CO4,AR-39,PL-2,2017-08-14,16500.0,2.0
corrective,CO4,AR-39,PL-3,2017-01-02,228563.49,21.0
corrective,CO4,AR-39,PL-3,2017-01-23,7305.17,27.1
corrective,CO4,AR-39,PL-3,2017-02-27,2647284.06,37.0
corrective,CO4,AR-39,PL-3,2017-04-03,1225391.47,10.3
corrective,CO4,AR-39,PL-3,2017-04-10,1517488.0,13.0
corrective,CO4,AR-39,PL-3,2017-06-05,4451045.83,4.3
corrective,CO4,AR-39,PL-3,2017-06-12,648533.1000000001,17.1
corrective,CO4,AR-39,PL-3,2017-06-26,1780395.91,36.4
corrective,CO4,AR-39,PL-3,2017-07-17,300000.0,1.8
corrective,CO4,AR-39,PL-3,2017-08-14,1984656.0,10.5
corrective,CO4,AR-39,PL-3,2017-08-21,3300000.0,13.5
corrective,CO4,AR-39,PL-3,2017-09-04,13426478.620000001,7.0
corrective,CO4,AR-39,PL-3,2017-10-30,4393029.01,17.1
corrective,CO4,AR-39,PL-3,2017-11-27,8413639.49,4.0
corrective,CO4,AR-39,PL-3,2018-01-29,1580000.0,118.5
corrective,CO4,AR-39,PL-3,2018-03-05,1873751.26,118.9
corrective,CO4,AR-39,PL-3,2018-04-02,108000.0,75.5
corrective,CO4,AR-39,PL-3,2018-04-30,4027131.0,34.5
corrective,CO4,AR-39,PL-3,2018-06-04,19426380.8,52.9
corrective,CO4,AR-39,PL-3,2018-07-02,5203020.96,46.8
corrective,CO4,AR-39,PL-3,2018-08-27,22240945.34,55.349999999999994
corrective,CO4,AR-39,PL-3,2018-10-29,914170.0,132.5
corrective,CO4,AR-39,PL-4,2018-10-01,65000.0,20.0
corrective,CO4,AR-39,PL-4,2018-10-08,1153287.0,14.0
corrective,CO4,AR-39,PL-4,2018-12-17,3723934.82,92.5
corrective,CO4,AR-39,PL-5,2017-01-16,1980453.0,85.5
corrective,CO4,AR-39,PL-5,2017-01-23,17279411.92,37.0
corrective,CO4,AR-39,PL-5,2017-03-06,18695530.08,21.5
corrective,CO4,AR-39,PL-5,2017-03-27,188095.22,12.0
corrective,CO4,AR-39,PL-5,2017-04-03,7204700.9,5.0
corrective,CO4,AR-39,PL-5,2017-05-15,765000.0,14.5
corrective,CO4,AR-39,PL-5,2017-06-05,4021500.0,47.0
corrective,CO4,AR-39,PL-5,2017-06-26,5889810.859999999,35.5
corrective,CO4,AR-39,PL-5,2017-07-10,8089789.0,76.0
corrective,CO4,AR-39,PL-5,2017-07-31,230000.0,24.0
corrective,CO4,AR-39,PL-5,2017-08-21,1923477.0,41.5
